"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
14987,"Nature reviews. Neuroscience",2015,"Neural networks in the future of neuroscience research.","Mikail","Rubinov","","","Department of Psychiatry and Churchill College, University of Cambridge, Cambridge CB3 0DS, UK; and the Janelia Research Campus, Howard Hughes Medical Institute, Ashburn, Virginia 20147, USA.","Comment","[]","False","Mikail","","male",1,27,NA,NA,NA
2194,"Nature reviews. Neuroscience",2011,"Emerging concepts for the dynamical organization of resting-state activity in the brain.","Gustavo","Deco","Anthony R","McIntosh","Institució Catalana de Recerca i Estudis Avançats, Universitat Pompeu Fabra, Computational Neuroscience, Plaça de la Mercè, 10-12, 08002 Barcelona, Spain. Gustavo.deco@upf.edu","Journal Article","['Viktor K']","True","Gustavo","Anthony","male",1,1161,"male",1,3029
2195,"Nature reviews. Neuroscience",2011,"Making memories last: the synaptic tagging and capture hypothesis.","Roger L","Redondo","Richard G M","Morris","Laboratory for Cognitive Neuroscience, Centre for Cognitive and Neural Systems, The University of Edinburgh, 1 George Square, Edinburgh EH8 9JZ, UK.","Journal Article","[]","True","Roger","Richard","male",1,1220,"male",1,4381
23788,"Nature reviews. Neuroscience",2011,"Amyloid-β and tau--a toxic pas de deux in Alzheimer's disease.","Lars M","Ittner","Jürgen","Götz","Alzheimer's and Parkinson's Disease Laboratory, Brain and Mind Research Institute, The University of Sydney, Camperdown, 100 Mallett Street, NSW 2050, Australia. lars.ittner@sydney.edu.au","Journal Article","[]","True","Lars","Jürgen","male",1,450,"male",1,48
1627,"Nature reviews. Neuroscience",2016,"Emotion regulation involves both model-based and model-free processes.","Amit","Etkin","James J","Gross","Department of Psychiatry and Behavioral Sciences, Stanford University, 401 Quarry Road, Stanford, California 94304, USA; and at the Veterans Affairs Palo Alto Healthcare System, and the Sierra Pacific Mental Illness, Research, Education, and Clinical Center (MIRECC), 3801 Miranda Avenue, Palo Alto, California 94304, USA.","Journal Article","['Christian']","False","Amit","James","male",0.99,479,"male",0.99,6359
1628,"Nature reviews. Neuroscience",2016,"Time to connect: bringing social context into addiction neuroscience.","Markus","Heilig","Yavin","Shaham","Center for Social and Affective Neuroscience, Department of Clinical and Experimental Medicine (IKE), Linköping University, SE-581 83 Linköping, Sweden.","Journal Article","['David H', 'Michael A']","True","Markus","Yavin","male",1,412,NA,NA,NA
1629,"Nature reviews. Neuroscience",2016,"Integrating neuroimmune systems in the neurobiology of depression.","Eric S","Wohleb","Ronald S","Duman","Departments of Psychiatry and Neurobiology, Yale University School of Medicine, New Haven, Connecticut 06519, USA.","Journal Article","['Tina', 'Masaaki']","True","Eric","Ronald","male",1,4110,"male",1,755
1630,"Nature reviews. Neuroscience",2016,"Learning and memory: Once upon a recent time.","Natasha","Bray","","","","Journal Article","[]","False","Natasha","","female",1,981,NA,NA,NA
1631,"Nature reviews. Neuroscience",2016,"Classifying emotion regulation strategies.","Candace M","Raio","Peter","Sokol-Hessner","Center for Neural Science, New York University, 4 Washington Place, Room 909, New York, New York 10003, USA.","Journal Article","['Elizabeth V', 'Karolina M']","False","Candace","Peter","female",1,313,"male",1,4373
25229,"Nature reviews. Neuroscience",2016,"Synaptic plasticity in the anterior cingulate cortex in acute and chronic pain.","Tim V P","Bliss","Min","Zhuo","Center for Neuron and Disease, Frontier Institutes of Science and Technology, Xi'an Jiaotong University, Xi'an, 710049, China.","Journal Article","['Graham L', 'Bong-Kiun']","True","Tim","Min","male",0.99,2949,"female",0.8,127
6173,"Nature reviews. Neuroscience",2011,"Neuronal networks: networking in the visual cortex.","Katherine","Whalley","","","","Comment","[]","False","Katherine","","female",1,1413,NA,NA,NA
6174,"Nature reviews. Neuroscience",2011,"Stem Cells: Zooming in on schizophrenia.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
21386,"Nature reviews. Neuroscience",2011,"Spatiotemporal firing patterns in the cerebellum.","Chris I","De Zeeuw","Sebastiaan K","Koekkoek","Department of Neuroscience, Erasmus Medical Center, Rotterdam, The Netherlands. c.dezeeuw@erasmusmc.nl","Journal Article","['Freek E', 'Laurens W J', 'Martijn', 'Laurens']","True","Chris","Sebastiaan","male",0.93,8631,"male",1,26
14636,"Nature reviews. Neuroscience",2016,"Decoding the organization of spinal circuits that control locomotion.","Ole","Kiehn","","","Mammalian Locomotor Laboratory, Department of Neuroscience, Karolinska Institutet, Retziusväg 8, 17177 Stockholm, Sweden.","Journal Article","[]","True","Ole","","male",0.99,160,NA,NA,NA
14637,"Nature reviews. Neuroscience",2016,"Behavioural Neuroscience: Only the lonely.","Sian","Lewis","","","","Comment","[]","False","Sian","","female",0.99,226,NA,NA,NA
16407,"Nature reviews. Neuroscience",2016,"Attention: Guiding the way.","Fiona","Carr","","","","Comment","[]","False","Fiona","","female",1,926,NA,NA,NA
4610,"Nature reviews. Neuroscience",2014,"Neuroimmunology: Obesity inflames memory circuits.","Natasha","Bray","","","","Comment","[]","False","Natasha","","female",1,981,NA,NA,NA
4612,"Nature reviews. Neuroscience",2014,"Circadian rhythms: Methylation mediates clock plasticity.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
4613,"Nature reviews. Neuroscience",2014,"Neurogenesis: a striatal supply of new neurons.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
26114,"Nature reviews. Neuroscience",2014,"Sensory systems: Staying silent.","Katherine","Whalley","","","","Comment","[]","False","Katherine","","female",1,1413,NA,NA,NA
26115,"Nature reviews. Neuroscience",2014,"Synaptic transmission: Invasion of the astrocytes!","Leonie","Welberg","","","","Journal Article","[]","False","Leonie","","female",1,118,NA,NA,NA
26116,"Nature reviews. Neuroscience",2014,"Electrical synapses and their functional interactions with chemical synapses.","Alberto E","Pereda","","","Dominick P. Purpura Department of Neuroscience, Albert Einstein College of Medicine, 1300 Morris Park Avenue, Bronx, New York 10461, USA.","Journal Article","[]","True","Alberto","","male",1,1530,NA,NA,NA
26118,"Nature reviews. Neuroscience",2014,"Disturbance of endoplasmic reticulum proteostasis in neurodegenerative diseases.","Claudio","Hetz","Bertrand","Mollereau","1] Biomedical Neuroscience Institute, Faculty of Medicine, University of Chile, Santiago, Chile. [2] Institute of Biomedical Sciences, Center for Molecular Studies of the Cell, Program of Cellular and Molecular Biology, University of Chile, Santiago, Chile. [3] Neurounion Biomedical Foundation, Santiago, Chile. [4] Department of Immunology and Infectious Diseases, Harvard School of Public Health, Boston, Massachusetts 02115, USA.","Journal Article","[]","True","Claudio","Bertrand","male",1,854,"male",0.97,117
18324,"Nature reviews. Neuroscience",2014,"Integrating the active process of hair cells with cochlear function.","A J","Hudspeth","","","Howard Hughes Medical Institute and Laboratory of Sensory Neuroscience, The Rockefeller University, 1230 York Avenue, New York, New York 10065, USA.","Journal Article","[]","True","A","","male",0.59,56,NA,NA,NA
18325,"Nature reviews. Neuroscience",2014,"Intrinsically different retinal progenitor cells produce specific types of progeny.","Connie","Cepko","","","Departments of Genetics and Ophthalmology, Howard Hughes Medical Institute, Harvard Medical School, 77 Avenue Louis Pasteur, Boston, Massachusetts 02115, USA.","Journal Article","[]","True","Connie","","female",1,1050,NA,NA,NA
4706,"Nature reviews. Neuroscience",2015,"Sleep: Don't forget.","Katherine","Whalley","","","","Comment","[]","False","Katherine","","female",1,1413,NA,NA,NA
4707,"Nature reviews. Neuroscience",2015,"Neuroendocrinology: More nutritious than delicious.","Natasha","Bray","","","","Comment","[]","False","Natasha","","female",1,981,NA,NA,NA
24922,"Nature reviews. Neuroscience",2015,"From the neuron doctrine to neural networks.","Rafael","Yuste","","","Neurotechnology Center and Kavli Institute of Brain Sciences, Departments of Biological Sciences and Neuroscience, Columbia University, New York, New York 10027, USA.","Journal Article","[]","True","Rafael","","male",1,1245,NA,NA,NA
24923,"Nature reviews. Neuroscience",2015,"Is birth a critical period in the pathogenesis of autism spectrum disorders?","Yehezkel","Ben-Ari","","","INMED, INSERM U901, Neurochlore and Aix-Marseille University, Campus scientifique de Luminy, 163 route de Luminy, Marseille 13273 cedex 09, France.","Journal Article","[]","True","Yehezkel","",NA,NA,NA,NA,NA,NA
2944,"Nature reviews. Neuroscience",2008,"A technicolour approach to the connectome.","Jeff W","Lichtman","Joshua R","Sanes","Department of Molecular and Cellular Biology and Center for Brain Science, Harvard University, Cambridge, Massachusetts 02138, USA. jeff@mcb.harvard.edu","Journal Article","['Jean']","True","Jeff","Joshua","male",1,2925,"male",0.99,1570
20396,"Nature reviews. Neuroscience",2008,"Presynaptic glutamate receptors: physiological functions and mechanisms of action.","Paulo S","Pinheiro","Christophe","Mulle","Laboratoire Physiologie Cellulaire de la Synapse, Centre National de la Recherche Scientifique Unite mixte de recherche 5091, Bordeaux Neuroscience Institute, University of Bordeaux, 33077 Bordeaux, France.","Comparative Study","[]","True","Paulo","Christophe","male",1,454,"male",0.99,629
20398,"Nature reviews. Neuroscience",2008,"The neural systems that mediate human perceptual decision making.","Hauke R","Heekeren","Leslie G","Ungerleider","Neurocognition of Decision Making Group, Max Planck Institute for Human Development, Lentzeallee 94, 14195 Berlin, Germany. heekeren@mpib-berlin.mpg.de","Journal Article","['Sean']","True","Hauke","Leslie","male",1,5,"female",0.88,1173
18890,"Nature reviews. Neuroscience",2017,"Rehabilitating the addicted brain with transcranial magnetic stimulation.","Marco","Diana","Antonello","Bonci","'G. Minardi' Laboratory for Cognitive Neuroscience, Department of Chemistry and Pharmacy, University of Sassari, 07100 Sassari, Italy.","Journal Article","['Tommi', 'Miriam', 'Aapo', 'Lorenzo']","True","Marco","Antonello","male",0.99,2493,"male",1,54
18891,"Nature reviews. Neuroscience",2017,"Managing competing goals - a key role for the frontopolar cortex.","Farshad Alizadeh","Mansouri","Mark J","Buckley","Biomedicine Discovery Institute and Department of Physiology, Monash University, Clayton, Victoria, 3800, Australia.","Journal Article","['Etienne', 'Marcello G P']","True","Alizadeh","Mark",NA,NA,NA,"male",1,6176
18895,"Nature reviews. Neuroscience",2017,"Sensory perception in autism.","Caroline E","Robertson","Simon","Baron-Cohen","Harvard Society of Fellows, Harvard University, Cambridge, Massachusetts, 02138, USA.","Journal Article","[]","True","Caroline","Simon","female",1,2457,"male",0.99,2443
10829,"Nature reviews. Neuroscience",2006,"Enriched environments, experience-dependent plasticity and disorders of the nervous system.","Jess","Nithianantharajah","Anthony J","Hannan","Howard Florey Institute, National Neuroscience Facility, University of Melbourne, Victoria 3010, Australia.","Journal Article","[]","True","Jess","Anthony","female",0.91,1010,"male",1,3029
10830,"Nature reviews. Neuroscience",2006,"Molecular biology of amyotrophic lateral sclerosis: insights from genetics.","Piera","Pasinelli","Robert H","Brown","Day Neuromuscular Research Laboratory, Massachusetts General Hospital, Room 3125, Building 114, 16th Street, Navy Yard, Charlestown, Massachusetts 02429, USA.","Journal Article","[]","True","Piera","Robert","female",1,47,"male",1,5222
10831,"Nature reviews. Neuroscience",2006,"Applications of fMRI in translational medicine and clinical practice.","Paul M","Matthews","Edward T","Bullmore","Centre for Functional Magnetic Resonance Imaging of the Brain, Dept. of Clinical Neurology, University of Oxford, UK. paul.m.matthews@gsk.com","Journal Article","['Garry D']","True","Paul","Edward","male",1,5931,"male",1,1015
10832,"Nature reviews. Neuroscience",2006,"Neural tube defects and folate: case far from closed.","Henk J","Blom","Richard H","Finnell","Laboratory of Pediatrics and Neurology, Nijmegen Centre for Molecular Life Sciences, Radboud University Nijmegen Medical Centre, Post Office Box 9101, 6500 HB Nijmegen, The Netherlands. H.Blom@cukz.umcn.nl","Journal Article","['Gary M', 'Martin']","True","Henk","Richard","male",1,54,"male",1,4381
10833,"Nature reviews. Neuroscience",2006,"Imagining the brain cell: the neuron in visual culture.","Richard","Wingate","Marius","Kwint","Medical Research Council Centre for Developmental Neurobiology, King's College London, 4th floor New Hunt's House, Guy's Campus, London SE1 1UL, UK. richard.wingate@kcl.ac.uk","Historical Article","[]","True","Richard","Marius","male",1,4381,"male",1,234
1171,"Nature reviews. Neuroscience",2009,"Modes and regulation of glial migration in vertebrates and invertebrates.","Christian","Klämbt","","","Institut für Neurobiologie, Badestrasse 9, 48149 Münster, Germany. klaembt@uni-muenster.de","Comparative Study","[]","True","Christian","","male",0.99,2548,NA,NA,NA
20172,"Nature reviews. Neuroscience",2009,"REM sleep and dreaming: towards a theory of protoconsciousness.","J Allan","Hobson","","","Division of Sleep Medicine, Harvard Medical School, Boston, Massachusetts 02215, USA. allan_hobson@hms.harvard.edu","Journal Article","[]","True","Allan","","male",1,590,NA,NA,NA
2353,"Nature reviews. Neuroscience",2005,"Bone morphogenetic protein signalling and vertebrate nervous system development.","Aimin","Liu","Lee A","Niswander","Department of Pediatrics, Section of Developmental Biology, University of Colorado at Denver and Health Sciences Center, 12800 East 19th Avenue, Mailstop 8322, P.O. Box 6511, Aurora, Colorado 80045, USA.","Journal Article","[]","True","Aimin","Lee","male",1,2,"male",0.75,2089
2356,"Nature reviews. Neuroscience",2005,"Self-motion-induced eye movements: effects on visual acuity and navigation.","Dora E","Angelaki","Bernhard J M","Hess","Department of Neurobiology, Washington University School of Medicine, 660 South Euclid Avenue, St. Louis, Missouri 63110, USA. angelaki@pcg.wustl.edu","Journal Article","[]","True","Dora","Bernhard","female",0.99,277,"male",1,47
2357,"Nature reviews. Neuroscience",2005,"International perspectives on engaging the public in neuroethics.","Judy","Illes","Piergiorgio","Strata","Stanford Center for Biomedical Ethics, Department of Radiology, 701 Welch Road, Building A, Suite 1105, Palo Alto, California 94304-5748, USA. illes@stanford.edu","Journal Article","['Colin', 'Mats G', 'Takao K', 'Alan', 'Gladys', 'Pierre', 'Rémi']","True","Judy","Piergiorgio","female",1,1375,"male",1,14
21087,"Nature reviews. Neuroscience",2014,"Memory: a boost for medical marijuana?","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
21088,"Nature reviews. Neuroscience",2014,"Axon-soma communication in neuronal injury.","Ida","Rishal","Mike","Fainzilber","Department of Biological Chemistry, Weizmann Institute of Science, 76100 Rehovot, Israel.","Journal Article","[]","True","Ida","Mike","female",0.96,443,"male",1,5595
21089,"Nature reviews. Neuroscience",2014,"Neurocriminology: implications for the punishment, prediction and prevention of criminal behaviour.","Andrea L","Glenn","Adrian","Raine","Center for the Prevention of Youth Behavior Problems and the Department of Psychology, University of Alabama, Tuscaloosa, Alabama 35487, USA.","Journal Article","[]","True","Andrea","Adrian","female",0.79,5794,"male",0.97,1515
21090,"Nature reviews. Neuroscience",2014,"Learning and memory: synapse remodelling extinguishes fear.","Katherine","Whalley","","","","Comment","[]","False","Katherine","","female",1,1413,NA,NA,NA
19779,"Nature reviews. Neuroscience",2007,"Molecular diversity of Dscam: recognition of molecular identity in neuronal wiring.","Dietmar","Schmucker","","","Department of Neurobiology, Harvard Medical School, and at the Dana-Faber Cancer Institute, 1 Jimmy Fund Way, Boston, Massachusetts 02115, USA. dietmar_schmucker@dfci.harvard.edu","Journal Article","[]","True","Dietmar","","male",1,25,NA,NA,NA
19780,"Nature reviews. Neuroscience",2007,"Where do you know what you know? The representation of semantic knowledge in the human brain.","Karalyn","Patterson","Timothy T","Rogers","MRC Cognition and Brain Sciences Unit, 15 Chaucer Road, Cambridge, CB2 7EF, UK. karalyn.patterson@mrc-cbu.cam.ac.uk","Journal Article","['Peter J']","True","Karalyn","Timothy","female",1,3,"male",1,809
19782,"Nature reviews. Neuroscience",2007,"Evolution of the vertebrate eye: opsins, photoreceptors, retina and eye cup.","Trevor D","Lamb","Edward N","Pugh","Australian National University, Division of Neuroscience, The John Curtin School of Medical Research, Garran Road, The Australian National University, Canberra, Australian Capital Territory 2600, Australia. Trevor.Lamb@anu.edu.au","Journal Article","['Shaun P']","True","Trevor","Edward","male",1,758,"male",1,1015
18389,"Nature reviews. Neuroscience",2015,"Behavioural neuroscience: Picking up the pups.","Natasha","Bray","","","","Comment","[]","False","Natasha","","female",1,981,NA,NA,NA
22156,"Nature reviews. Neuroscience",2009,"The neuro-symphony of stress.","Marian","Joëls","Tallie Z","Baram","SILS-CNS, University of Amsterdam, the Netherlands. M.Joels@uva.nl","Research Support, N.I.H., Extramural","[]","True","Marian","Tallie","female",0.82,404,NA,NA,NA
22158,"Nature reviews. Neuroscience",2009,"Apolipoprotein E and its receptors in Alzheimer's disease: pathways, pathogenesis and therapy.","Guojun","Bu","","","Hope Center for Neurological Disorders, Department of Pediatrics, Washington University School of Medicine, 660 South Euclid Avenue, St Louis, Missouri 63110, USA. bu@wustl.edu","Journal Article","[]","True","Guojun","",NA,NA,NA,NA,NA,NA
8042,"Nature reviews. Neuroscience",2012,"Cognitive neuroscience: Adapting to cognitive load.","Darran","Yates","","","","Comment","[]","False","Darran","","male",1,13,NA,NA,NA
8043,"Nature reviews. Neuroscience",2012,"Neuroanatomy: Out with the old (model).","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
8045,"Nature reviews. Neuroscience",2012,"Knowing how much you don't know: a neural organization of uncertainty estimates.","Dominik R","Bach","Raymond J","Dolan","Wellcome Trust Centre for Neuroimaging, University College London, UK. d.bach@ucl.ac.uk","Journal Article","[]","True","Dominik","Raymond","male",0.99,151,"male",1,770
26732,"Nature reviews. Neuroscience",2012,"Glia: Astrocytes know their place.","Rachel","Jones","","","","Comment","[]","False","Rachel","","female",1,4021,NA,NA,NA
26733,"Nature reviews. Neuroscience",2012,"Control of central auditory processing by a brain-generated oestrogen.","Raphael","Pinaud","Liisa A","Tremere","Department of Neurobiology, Northwestern University, Evanston, Illinois 60208, USA. pinaud@northwestern.edu","Journal Article","[]","True","Raphael","Liisa","male",1,246,"female",1,21
26734,"Nature reviews. Neuroscience",2012,"Neurodevelopmental disorders: TSCerebellar autism in mice.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
26735,"Nature reviews. Neuroscience",2012,"Multisensory brain mechanisms of bodily self-consciousness.","Olaf","Blanke","","","Center for Neuroprosthetics, School of Life Sciences, École Polytechnique Fédérale de Lausanne, Switzerland. olaf.blanke@epfl.ch","Journal Article","[]","True","Olaf","","male",1,65,NA,NA,NA
26736,"Nature reviews. Neuroscience",2012,"Calcium channel auxiliary α2δ and β subunits: trafficking and one step beyond.","Annette C","Dolphin","","","Department of Neuroscience, Physiology and Pharmacology, University College London, UK. a.dolphin@ucl.ac.uk","Journal Article","[]","True","Annette","","female",1,639,NA,NA,NA
4383,"Nature reviews. Neuroscience",2016,"Reward: Calculating error.","Natasha","Bray","","","","Journal Article","[]","False","Natasha","","female",1,981,NA,NA,NA
26238,"Nature reviews. Neuroscience",2016,"Spatial genome organization and cognition.","Prashanth","Rajarajan","Schahram","Akbarian","Department of Psychiatry, Friedman Brain Institute, Icahn School of Medicine at Mount Sinai, New York, 10029 New York, USA.","Journal Article","['Sergio Espeso', 'Kristen J']","True","Prashanth","Schahram","male",1,28,NA,NA,NA
705,"Nature reviews. Neuroscience",2010,"Prion-like mechanisms in neurodegenerative diseases.","Bess","Frost","Marc I","Diamond","Department of Pathology, Harvard Medical School, 77 Avenue Louis Pasteur, Boston, MA 02115, USA.","Journal Article","[]","True","Bess","Marc","female",0.94,34,"male",1,1555
706,"Nature reviews. Neuroscience",2010,"Chemosensory organs as models of neuronal synapses.","Shai","Shaham","","","Laboratory of Developmental Genetics, The Rockefeller University, 1230 York Avenue, New York, NY 10065, USA. shaham@rockefeller.edu","Research Support, N.I.H., Extramural","[]","True","Shai","","male",0.67,49,NA,NA,NA
16400,"Nature reviews. Neuroscience",2010,"Centenary of Brodmann's map--conception and fate.","Karl","Zilles","Katrin","Amunts","Institute of Neuroscience and Medicine (INM2), Research Center Jlich, 52428 Jlich, Germany.","Biography","[]","True","Karl","Katrin","male",1,700,"female",1,193
16401,"Nature reviews. Neuroscience",2010,"The memory function of sleep.","Susanne","Diekelmann","Jan","Born","University of Lübeck, Department of Neuroendocrinology, 23538 Lübeck, Germany.","Journal Article","[]","True","Susanne","Jan","female",1,558,"male",0.6,1663
19727,"Nature reviews. Neuroscience",2005,"Integration of biochemical signalling in spines.","Mary B","Kennedy","Lorraine R","Washburn","Division of Biology 216-76, California Institute of Technology, Pasadena, California 91125, USA. kennedym@its.caltech.edu","Journal Article","['Holly C', 'Holly J']","True","Mary","Lorraine","female",1,4440,"female",1,657
19728,"Nature reviews. Neuroscience",2005,"Interactions between number and space in parietal cortex.","Edward M","Hubbard","Stanislas","Dehaene","Inserm Unit 562 Cognitive Neuroimaging, Service Hospitalier Frédéric Joliot, 4 place du Général Leclerc, F94101 Orsay, France. ehubbard@gmail.com","Journal Article","['Manuela', 'Philippe']","True","Edward","Stanislas","male",1,1015,"male",1,8
19729,"Nature reviews. Neuroscience",2005,"The cortex as a central pattern generator.","Rafael","Yuste","Anders","Lansner","Department of Biological Sciences, Columbia University, 1212 Amsterdam Avenue, Box 2435, New York 10027, USA. rmy5@columbia.edu","Journal Article","['Jason N', 'Jeffrey']","True","Rafael","Anders","male",1,1245,"male",1,603
19730,"Nature reviews. Neuroscience",2005,"Emerging biological roles for erythropoietin in the nervous system.","Michael","Brines","Anthony","Cerami","The Kenneth S. Warren Institute and Warren Pharmaceuticals, Inc., 712 Kitchawan Road, Ossining, New York 10562, USA. mbrines@warrenpharma.com","Journal Article","[]","True","Michael","Anthony","male",1,11094,"male",1,3029
7443,"Nature reviews. Neuroscience",2013,"Learning and memory: locating lost memories.","Sian","Lewis","","","","Comment","[]","False","Sian","","female",0.99,226,NA,NA,NA
7444,"Nature reviews. Neuroscience",2013,"Attention: fine-tuning the synaptic signal.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
7445,"Nature reviews. Neuroscience",2013,"Hypnotic suggestion: opportunities for cognitive neuroscience.","David A","Oakley","Peter W","Halligan","Division of Psychology and Language Sciences, University College London, WC1H 0AP, UK. d.oakley@ucl.ac.uk","Review","[]","True","David","Peter","male",1,12593,"male",1,4373
12835,"Nature reviews. Neuroscience",2013,"RICTOR in acti(o)n.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
12836,"Nature reviews. Neuroscience",2013,"Corticostriatal connectivity and its role in disease.","Gordon M G","Shepherd","","","Department of Physiology, Feinberg School of Medicine, Northwestern University, Chicago, IL 60611, USA. g-shepherd@ northwestern.edu","Journal Article","[]","True","Gordon","","male",1,416,NA,NA,NA
12837,"Nature reviews. Neuroscience",2013,"Inverse cancer comorbidity: a serendipitous opportunity to gain insight into CNS disorders.","Rafael","Tabarés-Seisdedos","John L","Rubenstein","Department of Medicine, University of Valencia, CIBERSAM, INCLIVA, Blasco-Ibez 15, Valencia 46010, Spain. Rafael.Tabares@uv.es","Journal Article","[]","True","Rafael","John","male",1,1245,"male",0.99,9931
10133,"Nature reviews. Neuroscience",2007,"Neuronal polarity: from extracellular signals to intracellular mechanisms.","Nariko","Arimura","Kozo","Kaibuchi","Department of Cell Pharmacology, Graduate School of Medicine, Nagoya University, 65, Tsurumai, Showa, Nagoya, Aichi 466-8550, Japan.","Journal Article","[]","True","Nariko","Kozo","female",1,1,"female",1,1
10134,"Nature reviews. Neuroscience",2007,"Neuronal calcium sensor proteins: generating diversity in neuronal Ca2+ signalling.","Robert D","Burgoyne","","","The Physiological Laboratory, School of Biomedical Sciences, University of Liverpool, UK. burgoyne@liv.ac.uk","Journal Article","[]","True","Robert","","male",1,5222,NA,NA,NA
10135,"Nature reviews. Neuroscience",2007,"The neuropoietic cytokine family in development, plasticity, disease and injury.","Sylvian","Bauer","Paul H","Patterson","Physiologie Neurovégétative, UMR 6153 CNRS, 1147 INRA, Université Paul Cézanne-Aix-Marseille-3, Ave. Escadrille Normandie-Niemen, BP 351-352, 13397 Marseille Cedex 20, France.","Journal Article","['Bradley J']","True","Sylvian","Paul",NA,NA,NA,"male",1,5931
11314,"Nature reviews. Neuroscience",2012,"Traumatic brain injury: Brain trauma in military veterans.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
11315,"Nature reviews. Neuroscience",2012,"Kynurenines in the mammalian brain: when physiology meets pathology.","Robert","Schwarcz","Hui-Qiu","Wu","University of Maryland School of Medicine, Baltimore, Maryland 21228, USA. rschwarc@mprc. umaryland.edu","Journal Article","['John P', 'Paul J']","True","Robert","Hui-Qiu","male",1,5222,NA,NA,NA
11316,"Nature reviews. Neuroscience",2012,"Neuroimmunology: Uncovering new roles for microRNAs and TLRs.","Man Tsuey","Tse","","","","Journal Article","[]","False","Tsuey","",NA,NA,NA,NA,NA,NA
23048,"Nature reviews. Neuroscience",2012,"Pain: Transplanted precursors halt neuropathic pain.","Katherine","Whalley","","","","Comment","[]","False","Katherine","","female",1,1413,NA,NA,NA
23050,"Nature reviews. Neuroscience",2012,"Neural development: No entry for AnkG.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
3682,"Nature reviews. Neuroscience",2014,"Sensory-evoked synaptic integration in cerebellar and cerebral cortical neurons.","Paul","Chadderton","Troy W","Margrie","Department of Bioengineering, Imperial College London, London, SW7 2AZ, UK.","Journal Article","['Andreas T', 'Stephen R']","True","Paul","Troy","male",1,5931,"male",1,588
3683,"Nature reviews. Neuroscience",2014,"Addiction: pregnenolone limits effects of cannabis.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
3684,"Nature reviews. Neuroscience",2014,"Synaptic plasticity: a synaptic role for microglia.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
3687,"Nature reviews. Neuroscience",2014,"Oscillatory multiplexing of population codes for selective communication in the mammalian brain.","Thomas","Akam","Dimitri M","Kullmann","Champalimaud Centre, Av. Brasília, Doca de Pedrouços, Lisbon 1400-038, Portugal.","Review","[]","True","Thomas","Dimitri","male",1,3753,"male",1,197
14559,"Nature reviews. Neuroscience",2016,"Neurogenetics: Restoring levels.","Fiona","Carr","","","","Comment","[]","False","Fiona","","female",1,926,NA,NA,NA
14710,"Nature reviews. Neuroscience",2016,"From nerve net to nerve ring, nerve cord and brain--evolution of the nervous system.","Detlev","Arendt","Heather","Marlow","Developmental Biology Unit, European Molecular Biology Laboratory, Meyerhofstrasse 1, 699117 Heidelberg, Germany.","Journal Article","['Maria Antonietta']","True","Detlev","Heather","male",1,2,"female",1,3220
14712,"Nature reviews. Neuroscience",2016,"Neurobiology of rodent self-grooming and its value for translational neuroscience.","Allan V","Kalueff","John C","Fentress","Research Institute of Marine Drugs and Nutrition, Key Laboratory of Aquatic Product Processing and Safety, College of Food Science and Technology, Guangdong Ocean University, Zhanjiang 524088, China.","Journal Article","['Adam Michael', 'Cai', 'Kent C', 'Ann M']","True","Allan","John","male",1,590,"male",0.99,9931
16291,"Nature reviews. Neuroscience",2011,"Cognitive and neurobiological mechanisms of alcohol-related aggression.","Adrienne J","Heinz","Andreas","Heinz","Department of Psychology, University of Illinois at Chicago, 1007 W Harrison Street, MC 285 Chicago, Illinois 60607, USA. andreas.heinz@ charite.de","Journal Article","['Anne', 'Andreas', 'Philipp']","True","Adrienne","Andreas","female",1,249,"male",1,1021
16292,"Nature reviews. Neuroscience",2011,"Neurodegenerative disease: directing amyloid-β deposition.","Darran","Yates","","","","Comment","[]","False","Darran","","male",1,13,NA,NA,NA
16293,"Nature reviews. Neuroscience",2011,"Auditory processing: sounding out consciousness.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
