"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
23253,"Neuron",2015,"BigNeuron: Large-Scale 3D Neuron Reconstruction from Optical Microscopy Images.","Hanchuan","Peng","Giorgio A","Ascoli","Allen Institute for Brain Science, Seattle, WA 98103, USA. Electronic address: hanchuanp@alleninstitute.org.","Journal Article","['Michael', 'Jane', 'Sean', 'Nelson', 'Erik']","True","Hanchuan","Giorgio",NA,NA,NA,"male",0.99,331
23254,"Neuron",2015,"Wiring the Vascular Network with Neural Cues: A CNS Perspective.","Thomas","Wälchli","Britta","Engelhardt","Group of CNS Angiogenesis and Neurovascular Link, and Physician-Scientist Program, Swiss Center for Regenerative Medicine and Division of Surgical Research, and Neuroscience Center Zurich and Division of Neurosurgery, University and University Hospital Zurich, and Department of Health Sciences and Technology, Swiss Federal Institute of Technology (ETH) Zurich, Moussonstrasse 13, CH-8091 Zurich, Switzerland; Division of Neurosurgery and Laboratory of Molecular Neurooncology, University Hospital Zurich, Frauenklinikstrasse 10, 8091 Zurich, Switzerland; Brain Research Institute, University of Zurich, and Department of Health Sciences and Technology, Swiss Federal Institute of Technology (ETH) Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland. Electronic address: waelchli@hifo.uzh.ch.","Journal Article","['Andrin', 'Karl', 'Luca', 'Martin E', 'Simon P', 'Holger']","True","Thomas","Britta","male",1,3753,"female",1,130
23255,"Neuron",2015,"Bcl11a (Ctip1) Controls Migration of Cortical Projection Neurons through Regulation of Sema3c.","Christoph","Wiegreffe","Stefan","Britsch","Institute of Molecular and Cellular Anatomy, Ulm University, Albert-Einstein-Allee 11, 89081 Ulm, Germany.","Journal Article","['Ruth', 'Katharina', 'Carolin', 'Michael', 'Jin', 'Swathi', 'Pentao', 'Nancy A', 'Neal G', 'Victor']","True","Christoph","Stefan","male",1,192,"male",1,917
23256,"Neuron",2015,"Single-Cell mRNA Profiling Reveals Cell-Type-Specific Expression of Neurexin Isoforms.","Marc V","Fuccillo","Thomas C","Südhof","Department of Molecular and Cellular Physiology, School of Medicine, Stanford University, Stanford, CA 94305, USA; Nancy Pritzker Laboratory, Department of Psychiatry and Behavioral Sciences, School of Medicine, Stanford University, Stanford, CA 94305, USA. Electronic address: fuccillo@mail.med.upenn.edu.","Journal Article","['Csaba', 'Özgün', 'Patrick E', 'Gordon L', 'Robert C']","True","Marc","Thomas","male",1,1555,"male",1,3753
23257,"Neuron",2015,"Novel Stroke Therapeutics: Unraveling Stroke Pathophysiology and Its Impact on Clinical Treatments.","Paul M","George","Gary K","Steinberg","Department of Neurosurgery, Stanford University School of Medicine, Stanford, CA 94305, USA; Department of Neurology and Neurological Sciences, Stanford University School of Medicine, Stanford, CA 94305, USA; Stanford Stroke Center, Stanford University School of Medicine, Stanford, CA 94305, USA.","Journal Article","[]","True","Paul","Gary","male",1,5931,"male",1,2132
23258,"Neuron",2015,"Endolysosomal Deficits Augment Mitochondria Pathology in Spinal Motor Neurons of Asymptomatic fALS Mice.","Yuxiang","Xie","Zu-Hang","Sheng","Synaptic Functions Section, The Porter Neuroscience Research Center, National Institute of Neurological Disorders and Stroke (NINDS), NIH, Room 2B-215, 35 Convent Drive, Bethesda, MD 20892-3706, USA.","Journal Article","['Bing', 'Mei-Yao', 'Shiwei', 'Kevin D']","True","Yuxiang","Zu-Hang","male",1,2,NA,NA,NA
23259,"Neuron",2015,"Endogenous Parkin Preserves Dopaminergic Substantia Nigral Neurons following Mitochondrial DNA Mutagenic Stress.","Alicia M","Pickrell","Richard J","Youle","Surgical Neurology Branch, National Institute of Neurological Disorders and Stroke, National Institutes of Health, Bethesda, MD 20892, USA.","Journal Article","['Chiu-Hui', 'Scott R', 'Alban', 'Dionisia P', 'Jake G', 'J Wade']","True","Alicia","Richard","female",0.99,1563,"male",1,4381
23260,"Neuron",2015,"Dysregulated ADAM10-Mediated Processing of APP during a Critical Time Window Leads to Synaptic Deficits in Fragile X Syndrome.","Emanuela","Pasciuto","Claudia","Bagni","Center for Human Genetics and Leuven Research Institute for Neuroscience and Disease (LIND), KU Leuven, 3000 Leuven, Belgium; VIB Center for the Biology of Disease, 3000 Leuven, Belgium.","Journal Article","['Tariq', 'Tina', 'Fabrizio', 'Laura', 'Laura', 'Sébastien', 'Flora', 'Detlef', 'Carlos G', 'Zsuzsanna', 'Rudi', 'Ulrike C', 'Monica', 'Bart']","True","Emanuela","Claudia","female",0.99,170,"female",1,3051
23261,"Neuron",2015,"Spontaneous Activity Drives Local Synaptic Plasticity In Vivo.","Johan","Winnubst","Christian","Lohmann","Department of Synapse and Network Development, Netherlands Institute for Neuroscience, 1105 BA Amsterdam, The Netherlands.","Journal Article","['Juliette E', 'Dragos']","True","Johan","Christian","male",1,1060,"male",0.99,2548
23262,"Neuron",2015,"How Can Single Sensory Neurons Predict Behavior?","Xaq","Pitkow","Alexandre","Pouget","Department of Neuroscience, Baylor College of Medicine, One Baylor Plaza, Houston, TX 77030, USA; Department of Electrical and Computer Engineering, Rice University, 6100 Main MS-366, Houston, TX 77005, USA. Electronic address: xaq@rice.edu.","Journal Article","['Sheng', 'Dora E', 'Gregory C']","True","Xaq","Alexandre",NA,NA,NA,"male",1,899
23263,"Neuron",2015,"Local Integration Accounts for Weak Selectivity of Mouse Neocortical Parvalbumin Interneurons.","Benjamin","Scholl","Boris V","Zemelman","Center for Perceptual Systems, The University of Texas at Austin, 2415 Speedway, Austin, TX 78712, USA; Department of Neuroscience, The University of Texas at Austin, 2415 Speedway, Austin, TX 78712, USA; Department for Functional Architecture and Development of Cerebral Cortex, Max Planck Florida Institute for Neuroscience, Jupiter, FL 33458 USA.","Journal Article","['Jagruti J', 'Geoffrey A', 'Nicholas J']","True","Benjamin","Boris","male",1,1475,"male",1,288
23266,"Neuron",2015,"A Neurocomputational Model of Altruistic Choice and Its Implications.","Cendri A","Hutcherson","Antonio","Rangel","Division of the Humanities and Social Sciences, California Institute of Technology, Pasadena, CA 91125, USA; Department of Psychology, University of Toronto, Toronto, ON M1C 1A4, Canada. Electronic address: chutcher@hss.caltech.edu.","Journal Article","['Benjamin']","True","Cendri","Antonio",NA,NA,NA,"male",1,2290
491,"Neuron",2014,"Identifying functional connections of the inner photoreceptors in Drosophila using Tango-Trace.","Smitha","Jagadish","Richard","Axel","Department of Neuroscience and the Howard Hughes Medical Institute, College of Physicians and Surgeons, Columbia University, New York, NY 10032, USA.","Journal Article","['Gilad', 'Thomas R']","True","Smitha","Richard","female",1,34,"male",1,4381
492,"Neuron",2014,"Spatiotemporal dynamics underlying object completion in human ventral visual cortex.","Hanlin","Tang","Gabriel","Kreiman","Program in Biophysics, Harvard University, Boston, MA 02115, USA; Department of Ophthalmology, Boston Children's Hospital, Harvard Medical School, Boston, MA 02115, USA.","Journal Article","['Calin', 'Radhika', 'Nathan E', 'Joseph R', 'William S']","True","Hanlin","Gabriel","male",1,1,"male",0.99,1674
493,"Neuron",2014,"Endothelial NT-3 delivered by vasculature and CSF promotes quiescence of subependymal neural stem cells through nitric oxide induction.","Ana C","Delgado","Isabel","Fariñas","Centro de Investigaciones Biomédicas en Red sobre Enfermedades Neurodegenerativas, 28031 Madrid, Spain; Departamento de Biología Celular, Universidad de Valencia, 46010 Valencia, Spain; Departamento de Microbiología y Biología Celular, Universidad de La Laguna, 38204 San Cristóbal de La Laguna, Santa Cruz de Tenerife, Spain.","Journal Article","['Sacri R', 'Diana', 'Eva', 'Ana', 'Carmen M', 'Pilar']","True","Ana","Isabel","female",0.99,3621,"female",1,1094
498,"Neuron",2014,"Loss of Dishevelleds disrupts planar polarity in ependymal motile cilia and results in hydrocephalus.","Shinya","Ohata","Arturo","Alvarez-Buylla","Department of Neurological Surgery and Eli and Edythe Broad Center of Regeneration Medicine and Stem Cell Research, University of California, San Francisco (UCSF), San Francisco, CA 94143, USA.","Journal Article","['Jin', 'Vicente', 'JrGang', 'Haim', 'Toshiro', 'William D', 'Jose Manuel', 'Anthony']","True","Shinya","Arturo","male",1,10,"male",1,515
21666,"Neuron",2014,"Descending control of swim posture by a midbrain nucleus in zebrafish.","Tod R","Thiele","Herwig","Baier","Max Planck Institute of Neurobiology, Am Klopferspitz 18, 82152 Martinsried, Germany.","Journal Article","['Joseph C']","True","Tod","Herwig","male",1,31,"male",1,2
21667,"Neuron",2014,"A reinforcement learning mechanism responsible for the valuation of free choice.","Jeffrey","Cockburn","Michael J","Frank","Department of Cognitive, Linguistic and Psychological Sciences, Brown Institute for Brain Science, Brown University, Providence, RI 02912, USA.","Journal Article","['Anne G E']","True","Jeffrey","Michael","male",1,932,"male",1,11094
21668,"Neuron",2014,"Coexpressed auxiliary subunits exhibit distinct modulatory profiles on AMPA receptor function.","Konstantin","Khodosevich","Jakob","von Engelhardt","Department of Clinical Neurobiology, University Hospital and DKFZ Heidelberg, 69120 Heidelberg, Germany.","Journal Article","['Eric', 'Paul', 'Anton', 'Alexandru', 'Ling', 'Rolf', 'Hannah']","True","Konstantin","Jakob","male",1,66,"male",0.99,148
21669,"Neuron",2014,"Endostatin is a trans-synaptic signal for homeostatic synaptic plasticity.","Tingting","Wang","Graeme W","Davis","Department of Biochemistry and Biophysics, University of California, San Francisco, San Francisco, CA 94158, USA.","Journal Article","['Anna G', 'Amy', 'Dion K']","True","Tingting","Graeme","female",1,16,"male",0.99,167
21670,"Neuron",2014,"Neural control and modulation of swimming speed in the larval zebrafish.","Kristen E","Severi","Florian","Engert","Harvard University, Department of Molecular and Cellular Biology, 16 Divinity Avenue, Cambridge MA, 02138, USA.","Journal Article","['Ruben', 'João C', 'Donald M', 'Michael B']","True","Kristen","Florian","female",1,1160,"male",1,489
21671,"Neuron",2014,"Selective responses to tonic descending commands by temporal summation in a spinal motor pool.","Wei-Chun","Wang","David L","McLean","Interdepartmental Neuroscience Program, Northwestern University, Evanston, IL 60208, USA.","Journal Article","[]","True","Wei-Chun","David","male",0.75,4,"male",1,12593
3334,"Neuron",2017,"Compulsivity Reveals a Novel Dissociation between Action and Confidence.","Matilde M","Vaghi","Benedetto","De Martino","Department of Psychology, University of Cambridge, Cambridge CB2 3EB, UK; Behavioural and Clinical Neuroscience Institute (BCNI), University of Cambridge, Cambridge CB2 3EB, UK. Electronic address: matilde.vaghi@gmail.com.","Journal Article","['Fabrice', 'Akeem', 'Naomi A', 'Trevor W']","True","Matilde","Benedetto","female",1,61,"male",1,17
7245,"Neuron",2017,"Social Control of Hypothalamus-Mediated Male Aggression.","Taehong","Yang","Nirao M","Shah","Department of Psychiatry and Behavioral Sciences, Stanford University, Stanford, CA 94305, USA.","Journal Article","['Cindy F', 'M Delara', 'Niru', 'Kenneth J', 'Maxim', 'Sayaka', 'Michael C', 'Kevin J', 'Surya']","True","Taehong","Nirao",NA,NA,NA,NA,NA,NA
7246,"Neuron",2017,"Precision Functional Mapping of Individual Human Brains.","Evan M","Gordon","Nico U F","Dosenbach","VISN 17 Center of Excellence for Research on Returning War Veterans, Waco, TX, 76711, USA; Center for Vital Longevity, School of Behavioral and Brain Sciences, University of Texas at Dallas, Dallas, TX, 75235, USA. Electronic address: evan.gordon@va.gov.","Journal Article","['Timothy O', 'Adrian W', 'Dillan J', 'Deanna J', 'Jeffrey J', 'Mario', 'Catherine', 'Caterina', 'Haoxin', 'Jacqueline M', 'Rebecca S', 'Annie L', 'Kathleen B', 'Joshua S', 'Abraham Z', 'Bradley L', 'Steven E', 'Steven M']","True","Evan","Nico","male",0.97,657,"male",0.98,523
7247,"Neuron",2017,"Functional Subpopulations of Neurons in a Macaque Face Patch Revealed by Single-Unit fMRI Mapping.","Soo Hyun","Park","David A","Leopold","Section on Cognitive Neurophysiology and Imaging, National Institute of Mental Health, 49 Convent Dr., Bethesda, MD 20892, USA; Department of Brain and Cognitive Sciences, Seoul National University, Seoul 151-742, Republic of Korea. Electronic address: soohyun.park@nih.gov.","Journal Article","['Brian E', 'David B T', 'Kenji W', 'Rebecca A']","True","Hyun","David","male",0.63,27,"male",1,12593
21611,"Neuron",2017,"A Path to Understanding How Motor Cortex Influences Muscle Activity.","Emily R","Oby","Byron M","Yu","Department of Bioengineering, University of Pittsburgh, Pittsburgh, PA 15261, USA.","Journal Article","[]","True","Emily","Byron","female",1,3765,"male",1,209
21612,"Neuron",2017,"Unc13 Aligns SNAREs and Superprimes Synaptic Vesicles.","Mark T","Palfreyman","Erik M","Jorgensen","Department of Biology, Howard Hughes Medical Institute, University of Utah, Salt Lake City, UT 84112, USA.","Journal Article","[]","True","Mark","Erik","male",1,6176,"male",0.99,1072
21613,"Neuron",2017,"Stirred, Not Shaken: Motor Control with Partially Mixed Selectivity.","Hansjörg","Scherberger","","","German Primate Center, 37077 Göttingen, Germany; Department of Biology and Psychology, University of Göttingen, 37077 Göttingen, Germany. Electronic address: hscherb@gwdg.de.","Journal Article","[]","True","Hansjörg","","male",1,2,NA,NA,NA
21614,"Neuron",2017,"Wiring the Human Brain: A User's Handbook.","Raphael M","Bendriem","M Elizabeth","Ross","Feil Family Brain and Mind Research Institute and Center for Neurogenetics, Weill Cornell Medicine, New York, NY 10021, USA.","Journal Article","[]","True","Raphael","Elizabeth","male",1,246,"female",1,3508
21615,"Neuron",2017,"The Biology of Forgetting-A Perspective.","Ronald L","Davis","Yi","Zhong","Department of Neuroscience, The Scripps Research Institute Florida, Jupiter, FL, USA. Electronic address: rdavis@scripps.edu.","Journal Article","[]","True","Ronald","Yi","male",1,755,"female",0.56,68
21616,"Neuron",2017,"Silencing Neurons: Tools, Applications, and Experimental Constraints.","J Simon","Wiegert","Ofer","Yizhar","Research Group Synaptic Wiring and Information Processing, Center for Molecular Neurobiology Hamburg, Falkenried 94, 20251 Hamburg, Germany.","Journal Article","['Mathias', 'Matthias', 'Yoav']","True","Simon","Ofer","male",0.99,2443,"male",0.94,17
21617,"Neuron",2017,"Cell-Type-Specific Translation Profiling Reveals a Novel Strategy for Treating Fragile X Syndrome.","Sophie R","Thomson","Emily K","Osterweil","Centre for Integrative Physiology/Patrick Wild Centre, University of Edinburgh, Hugh Robson Building, George Square, Edinburgh, EH8 9XD, UK; Simons Initiative for the Developing Brain, University of Edinburgh, Hugh Robson Building, George Square, Edinburgh, EH8 9XD, UK.","Journal Article","['Sang S', 'Stephanie A', 'Susana R', 'Melania', 'Owen', 'Caoimhe', 'David J A', 'Giles E', 'Peter C']","True","Sophie","Emily","female",1,1836,"female",1,3765
21618,"Neuron",2017,"Molecular Mechanisms of Synaptic Vesicle Priming by Munc13 and Munc18.","Ying","Lai","Axel T","Brunger","Department of Molecular and Cellular Physiology, Stanford University, Stanford, CA 94305, USA; Department of Neurology and Neurological Sciences, Stanford University, Stanford, CA 94305, USA; Department of Structural Biology, Stanford University, Stanford, CA 94305, USA; Department of Photon Science, Stanford University, Stanford, CA 94305, USA; Howard Hughes Medical Institute, Stanford University, Stanford, CA 94305, USA.","Journal Article","['Ucheor B', 'Jeremy', 'Hong Jun', 'Choongku', 'Bekir', 'Minglei', 'Richard A', 'Austin L', 'Nils', 'JeongSeop']","True","Ying","Axel","female",0.9,78,"male",0.98,283
21619,"Neuron",2017,"A C1-C2 Module in Munc13 Inhibits Calcium-Dependent Neurotransmitter Release.","Francesco","Michelassi","Jeremy S","Dittman","Department of Biochemistry, Weill Cornell Medical College, 1300 York Avenue, New York, NY 10065, USA.","Journal Article","['Haowen', 'Zhitao']","True","Francesco","Jeremy","male",1,1093,"male",0.99,1840
21620,"Neuron",2017,"Serotonergic Modulation Enables Pathway-Specific Plasticity in a Developing Sensory Circuit in Drosophila.","Takuya","Kaneko","Bing","Ye","","Published Erratum","['Ann Marie', 'Ruonan', 'Yujia', 'Kenichi', 'Zane', 'Ethan', 'Shawn', 'Ananya', 'Orie T', 'Chung-Hui', 'Jie']","False","Takuya","Bing","male",1,12,"female",0.62,37
21621,"Neuron",2017,"Proximodistal Heterogeneity of Hippocampal CA3 Pyramidal Neuron Intrinsic Properties, Connectivity, and Reactivation during Memory Recall.","Qian","Sun","Steven A","Siegelbaum","Department of Neuroscience, Columbia University, New York, NY 10032, USA. Electronic address: qs2122@columbia.edu.","Journal Article","['Alaba', 'Alejandro S', 'Anna M', 'Christine A']","True","Qian","Steven","female",0.75,8,"male",1,2600
21622,"Neuron",2017,"Discovering Event Structure in Continuous Narrative Perception and Memory.","Christopher","Baldassano","Kenneth A","Norman","Princeton Neuroscience Institute and Department of Psychology, Princeton University, Princeton, NJ 08544, USA. Electronic address: chrisb@princeton.edu.","Journal Article","['Janice', 'Asieh', 'Jonathan W', 'Uri']","True","Christopher","Kenneth","male",1,2339,"male",1,1020
21623,"Neuron",2017,"Parallel Inhibitory and Excitatory Trigemino-Facial Feedback Circuitry for Reflexive Vibrissa Movement.","Marie-Andrée","Bellavance","Martin","Deschênes","","Published Erratum","['Jun', 'Jinghao', 'Maxime', 'David', 'Fan']","False","Marie-Andrée","Martin","female",1,50,"male",1,3568
129,"Neuron",2013,"Disruption of dorsolateral prefrontal cortex decreases model-based in favor of model-free control in humans.","Peter","Smittenaar","Raymond J","Dolan","Wellcome Trust Centre for Neuroimaging, Institute of Neurology, UCL, 12 Queen Square, London WC1N 3BG, UK. Electronic address: petersmittenaar@gmail.com.","Journal Article","['Thomas H B', 'Vincenzo', 'Nicholas D']","True","Peter","Raymond","male",1,4373,"male",1,770
131,"Neuron",2013,"Disruption of dopamine neuron activity pattern regulation through selective expression of a human KCNN3 mutation.","Marta E","Soden","Larry S","Zweifel","Department of Pharmacology, University of Washington, Seattle, WA 98195, USA; Department of Psychiatry and Behavioral Sciences, University of Washington, Seattle, WA 98195, USA.","Journal Article","['Graham L', 'Christina A', 'Amanda S', 'Ali D', 'Charles', 'Rafael']","True","Marta","Larry","female",1,1408,"male",1,972
2070,"Neuron",2013,"Encoding of mixtures in a simple olfactory system.","Kai","Shen","Gilles","Laurent","California Institute of Technology, Division of Biology, CNS Program, Pasadena, CA 91125, USA.","Journal Article","['Sina']","True","Kai","Gilles","male",0.87,207,"male",1,225
2071,"Neuron",2013,"Reelin mobilizes a VAMP7-dependent synaptic vesicle pool and selectively augments spontaneous neurotransmission.","Manjot","Bal","Ege T","Kavalali","Department of Neuroscience, UT Southwestern Medical Center, Dallas, TX 75390, USA.","Journal Article","['Jeremy', 'Austin L', 'Denise M O', 'Murat', 'Joachim', 'Lisa M']","True","Manjot","Ege","male",1,4,"female",0.51,57
2072,"Neuron",2013,"Regulation of axon degeneration after injury and in development by the endogenous calpain inhibitor calpastatin.","Jing","Yang","Marc","Tessier-Lavigne","Laboratory of Brain Development and Repair, The Rockefeller University, New York, NY 10065, USA; Research and Early Development, Genentech Inc., South San Francisco, CA 94080, USA.","Journal Article","['Robby M', 'Dara', 'Olav', 'Zhuhao', 'Nicolas', 'Kunihiro']","True","Jing","Marc","female",0.72,126,"male",1,1555
2073,"Neuron",2013,"Spike-timing-dependent plasticity in primate corticospinal connections induced during free behavior.","Yukio","Nishimura","Eberhard E","Fetz","Department of Physiology & Biophysics and Washington National Primate Research Center, University of Washington, Seattle, WA 98195-7290, USA; Precursory Research for Embryonic Science and Technology (PRESTO), Japan Science and Technology Agency, Chiyoda, Tokyo 102-0076, Japan. Electronic address: yukio@nips.ac.jp.","Journal Article","['Steve I', 'Ryan W']","True","Yukio","Eberhard","male",1,7,"male",1,2
2074,"Neuron",2013,"Noncanonical FK506-binding protein BDBT binds DBT to enhance its circadian function and forms foci at night.","Jin-Yuan","Fan","Jeffrey L","Price","Division of Molecular Biology and Biochemistry, School of Biological Sciences, University of Missouri-Kansas City, Kansas City, MO 64110, USA.","Journal Article","['Boadi', 'Anandakrishnan', 'David R', 'Andrew', 'Edward S', 'Samuel']","True","Jin-Yuan","Jeffrey",NA,NA,NA,"male",1,932
27588,"Neuron",2013,"Cingulate-hippocampus coherence and trajectory coding in a sequential choice task.","Miguel","Remondes","Matthew A","Wilson","The Picower Institute for Learning and Memory, Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, MA 02139, USA. Electronic address: remondes@mit.edu.","Journal Article","[]","True","Miguel","Matthew","male",1,2065,"male",1,3338
27589,"Neuron",2013,"Parvalbumin-expressing interneurons linearly control olfactory bulb output.","Hiroyuki K","Kato","Takaki","Komiyama","Center for Neural Circuits and Behavior and Department of Neurosciences, University of California, San Diego, La Jolla, CA 92093, USA.","Journal Article","['Shea N', 'Andrew J', 'Jeffry S']","True","Hiroyuki","Takaki","male",1,29,"male",1,1
27590,"Neuron",2013,"Dissecting local circuits: parvalbumin interneurons underlie broad feedback control of olfactory bulb output.","Kazunari","Miyamichi","Adi","Mizrahi","Department of Biology, Howard Hughes Medical Institute, Stanford University, Stanford, CA 94305, USA.","Journal Article","['Yael', 'Marvin', 'Brandon C', 'Liqun']","True","Kazunari","Adi",NA,NA,NA,"male",0.58,276
27591,"Neuron",2013,"Diverse spatial reference frames of vestibular signals in parietal cortex.","Xiaodong","Chen","Dora E","Angelaki","Department of Neuroscience, Baylor College of Medicine, Houston, TX 77030, USA.","Journal Article","['Gregory C']","True","Xiaodong","Dora","male",1,1,"female",0.99,277
24433,"Neuron",2010,"Before speech: cerebral voice processing in infants.","Pascal","Belin","Marie-Hélène","Grosbras","Department of Psychology & Centre for Cognitive Neuroimaging, University of Glasgow, Glasgow, Lanarkshire G12 8QQ, Scotland, UK. pascalb@psy.gla.ac.uk","Comment","[]","True","Pascal","Marie-Hélène","male",0.99,506,"female",1,43
24434,"Neuron",2010,"Orbitofrontal cortex assigns credit wisely.","Hyojung","Seo","Daeyeol","Lee","Department of Neurobiology, Yale University School of Medicine, New Haven, CT 06510, USA. hyojung.seo@yale.edu","Comment","[]","True","Hyojung","Daeyeol","female",1,1,NA,NA,NA
24435,"Neuron",2010,"Learning from others: introduction to the special review series on social neuroscience.","Chris","Frith","Uta","Frith","Wellcome Trust Centre for Neuroimaging at University College London, UK. c.frith@ucl.ac.uk","Introductory Journal Article","[]","False","Chris","Uta","male",0.93,8631,"female",1,20
24436,"Neuron",2010,"The developing social brain: implications for education.","Sarah-Jayne","Blakemore","","","Institute of Cognitive Neuroscience, University College London, 17 Queen Square, London WC1N 3AR, UK. s.blakemore@ucl.ac.uk","Journal Article","[]","True","Sarah-Jayne","","female",1,16,NA,NA,NA
24437,"Neuron",2010,"Humans, brains, and their environment: marriage between neuroscience and anthropology?","Georg","Northoff","","","Institute of Mental Health Research, University of Ottawa, Ottawa K1Z 7K4, Canada. georg.northoff@rohcg.on.ca","Journal Article","[]","True","Georg","","male",1,64,NA,NA,NA
24438,"Neuron",2010,"Conceptual challenges and directions for social neuroscience.","Ralph","Adolphs","","","California Institute of Technology, Pasadena, CA 91125, USA. radolphs@caltech.edu","Journal Article","[]","True","Ralph","","male",1,314,NA,NA,NA
24439,"Neuron",2010,"Social interactions in ""simple"" model systems.","Marla B","Sokolowski","","","Department of Biology, University of Toronto at Mississauga, Mississauga, Ontario L5L 1C6, Canada. marla.sokolowski@utoronto.ca","Journal Article","[]","True","Marla","","female",1,142,NA,NA,NA
24440,"Neuron",2010,"The challenge of translation in social neuroscience: a review of oxytocin, vasopressin, and affiliative behavior.","Thomas R","Insel","","","National Institute of Mental Health, National Institutes of Health, Bethesda, MD 20892, USA. tinsel@mail.nih.gov","Journal Article","[]","True","Thomas","","male",1,3753,NA,NA,NA
24441,"Neuron",2010,"Primate social cognition: uniquely primate, uniquely social, or just unique?","Richard W","Byrne","Lucy A","Bates","Centre for Social Learning and Cognitive Evolution and Scottish Primate Research Group, University of St Andrews, St Andrews KY16 9JP, Scotland, UK. rwb@st-andrews.ac.uk","Journal Article","[]","True","Richard","Lucy","male",1,4381,"female",0.97,1403
24442,"Neuron",2010,"Genetics of human social behavior.","Richard P","Ebstein","Ariel","Knafo","Department of Psychology, The Hebrew University of Jerusalem, Jerusalem 91905, Israel. rpebstein@gmail.com","Journal Article","['Salomon', 'Soo Hong', 'Songfa']","True","Richard","Ariel","male",1,4381,"male",0.66,556
24443,"Neuron",2010,"Social cognition and the evolution of language: constructing cognitive phylogenies.","W Tecumseh","Fitch","Thomas","Bugnyar","Department of Cognitive Biology, Althanstrasse 14, University of Vienna, A-1090 Vienna, Austria. tecumseh.fitch@univie.ac.at","Journal Article","['Ludwig']","True","Tecumseh","Thomas",NA,NA,NA,"male",1,3753
24444,"Neuron",2010,"Damage to ventromedial prefrontal cortex impairs judgment of harmful intent.","Liane","Young","Antonio","Damasio","Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, MA 02139, USA. lyoung@mit.edu","Comparative Study","['Antoine', 'Daniel', 'Hanna', 'Marc']","True","Liane","Antonio","female",1,93,"male",1,2290
24445,"Neuron",2010,"The developmental origins of voice processing in the human brain.","Tobias","Grossmann","Angela D","Friederici","Centre for Brain and Cognitive Development, Birkbeck, University of London, Malet Street, London WC1E 7HX, UK. t.grossmann@bbk.ac.uk","Comparative Study","['Regine', 'Stefan Paul']","True","Tobias","Angela","male",1,352,"female",1,3511
24446,"Neuron",2010,"NMDA receptors activated by subventricular zone astrocytic glutamate are critical for neuroblast survival prior to entering a synaptic network.","Jean-Claude","Platel","Angélique","Bordey","Department of Neurosurgery, Yale University School of Medicine, New Haven, CT 06520-8082, USA.","Comparative Study","['Kathleen A', 'Valerie', 'Benjamin', 'Maria E']","True","Jean-Claude","Angélique","male",0.98,53,"female",0.97,155
24447,"Neuron",2010,"Retinal parallel processors: more than 100 independent microcircuits operate within a single interneuron.","William N","Grimes","Jeffrey S","Diamond","Synaptic Physiology Section, National Institute of Neurological Disorders and Stroke, National Institutes of Health, Bethesda, MD 20892, USA.","Comparative Study","['Jun', 'Cole W', 'Bechara']","True","William","Jeffrey","male",1,2626,"male",1,932
24448,"Neuron",2010,"Loss of inhibitory interneurons in the dorsal spinal cord and elevated itch in Bhlhb5 mutant mice.","Sarah E","Ross","Michael E","Greenberg","Department of Neurobiology, Harvard Medical School, 220 Longwood Avenue, Boston, MA 02115, USA.","Comparative Study","['Alan R', 'Alejandra E', 'Jonathan', 'Sonia', 'Cynthia', 'Linda', 'Stephanie I', 'Anar', 'Erin M', 'Christos', 'Roman', 'Suzhen', 'Perrine', 'Yi', 'Roderick R', 'Frank L', 'Gabriel', 'Qiufu', 'Clifford J']","True","Sarah","Michael","female",1,8371,"male",1,11094
24449,"Neuron",2010,"Region-specific contribution of ephrin-B and Wnt signaling to receptive field plasticity in developing optic tectum.","Byung Kook","Lim","Mu-ming","Poo","Division of Neurobiology, Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA 94720, USA.","Comparative Study","['Sung-jin', 'German']","True","Byung","Mu-ming","male",1,4,NA,NA,NA
24450,"Neuron",2010,"Odor information processing by the olfactory bulb analyzed in gene-targeted mice.","Jie","Tan","Minmin","Luo","Institute of Biophysics, Chinese Academy of Sciences, Beijing 100101, China.","Comparative Study","['Agnès', 'Minghong']","True","Jie","Minmin","female",0.69,29,"female",1,6
24451,"Neuron",2010,"Separable learning systems in the macaque brain and the role of orbitofrontal cortex in contingent learning.","Mark E","Walton","Matthew F S","Rushworth","Department of Experimental Psychology, University of Oxford, Oxford OX1 3UD, UK. mark.walton@psy.ox.ac.uk","Comparative Study","['Timothy E J', 'Mark J', 'Peter H']","True","Mark","Matthew","male",1,6176,"male",1,3338
3730,"Neuron",2017,"A Central Amygdala CRF Circuit Facilitates Learning about Weak Threats.","Christina A","Sanford","Larry S","Zweifel","Department of Pharmacology, University of Washington, Seattle, WA 98105, USA.","Journal Article","['Marta E', 'Madison A', 'Samara M', 'Jay', 'Richard D', 'Michael']","True","Christina","Larry","female",1,2400,"male",1,972
